"ID_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASC","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
348967,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CURADO III,JABOATAO DOS GUARARAPES,PE,M,"2002",S,L2,,ENSINO SUPERIOR,N
348956,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,M,"2002",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
348388,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CURADO IV,JABOATAO DOS GUARARAPES,PE,M,"2003",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
348383,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,M,"2003",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
348398,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,M,"2003",N,A0,,ENSINO SUPERIOR,N
348394,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SUCUPIRA,JABOATAO DOS GUARARAPES,PE,M,"2003",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
349079,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,M,"2003",S,L6,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
350262,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PRAZERES,JABOATAO DOS GUARARAPES,PE,M,"2003",S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
348397,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANTO ANTONIO,MOSSORO,RN,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
346065,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,NAZARE DA MATA,PE,M,"2003",S,L6,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
348401,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BULTRINS,OLINDA,PE,F,"2003",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
348339,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,M,"2001",N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
348417,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CAIXA D'AGUA,OLINDA,PE,M,"2003",N,A0,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
348387,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348425,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,OURO PRETO,OLINDA,PE,M,"2003",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
350332,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AGUAS COMPRIDAS,OLINDA,PE,M,"2003",S,L5,ENSINO MEDIO,ENSINO MEDIO,N
350051,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,GUADALUPE,OLINDA,PE,M,"2004",S,L5,,ENSINO MEDIO,N
349976,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,F,"2001",S,L1,ENSINO MEDIO,ENSINO SUPERIOR,N
349966,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ARTUR LUNDGREN II,PAULISTA,PE,F,"2002",S,L1,ENSINO MEDIO,ENSINO MEDIO,N
348332,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ARTUR LUNDGREN II,PAULISTA,PE,F,"2003",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
350333,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,NOSSA SENHORA DO O,PAULISTA,PE,F,"2003",S,L5,ENSINO MEDIO,ENSINO MEDIO,N
348977,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PARATIBE,PAULISTA,PE,M,"1990",S,L2,,ENSINO MEDIO,N
348966,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM PAULISTA,PAULISTA,PE,M,"1994",S,L2,,ENSINO MEDIO,N
348347,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JANGA,PAULISTA,PE,M,"2002",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
350303,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JANGA,PAULISTA,PE,M,"2002",S,L5,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
348407,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MARANGUAPE I,PAULISTA,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
349305,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MARANGUAPE II,PAULISTA,PE,M,"2003",S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
349967,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JANGA,PAULISTA,PE,M,"2003",S,L1,,SUPERIOR INCOMPLETO,N
348311,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,POMBOS,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
350350,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2000",S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348426,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348380,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANCHO,RECIFE,PE,F,"2001",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
348171,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,F,"2001",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
349519,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PINA,RECIFE,PE,F,"2001",S,L6,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
348949,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,F,"2001",S,L2,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
348313,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348422,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348976,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2002",S,L2,ENSINO MEDIO,ENSINO SUPERIOR,N
349399,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2002",S,L6,ENSINO MEDIO,ENSINO MEDIO,N
349533,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,F,"2002",S,L6,ENSINO MEDIO,ENSINO MEDIO,N
348974,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,"2002",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
348957,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IBURA,RECIFE,PE,F,"2002",S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
348382,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2003",N,A0,,SUPERIOR INCOMPLETO,N
348155,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,F,"2003",N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
348359,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,F,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
347473,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,F,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348047,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CORREGO DO JENIPAPO,RECIFE,PE,F,"2003",N,A0,,SUPERIOR INCOMPLETO,N
348360,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348396,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,GUABIRABA,RECIFE,PE,F,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348330,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2003",N,A0,,ENSINO SUPERIOR,N
349980,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AFOGADOS,RECIFE,PE,F,"2003",S,L1,ENSINO MEDIO,ENSINO MEDIO,N
350336,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MACAXEIRA,RECIFE,PE,F,"2003",S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
349963,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IBURA,RECIFE,PE,F,"2003",S,L1,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
349964,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,"2003",S,L1,ENSINO SUPERIOR,ENSINO MEDIO,N
348955,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2003",S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
349541,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,"2003",S,L6,ENSINO MEDIO,ENSINO MEDIO,N
349491,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,TORROES,RECIFE,PE,F,"2003",S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
349553,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,"1984",S,L6,,,N
259844,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANCHO,RECIFE,PE,M,"1985",N,A0,,,N
349521,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,FUNDAO,RECIFE,PE,M,"1990",S,L6,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
226786,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,M,"1991",N,A0,,,N
348319,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,M,"1993",N,A0,,ENSINO SUPERIOR,N
349534,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"1994",S,L6,ENSINO MEDIO,ENSINO MEDIO,N
266049,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"1996",N,A0,,,N
349518,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,M,"1997",S,L6,ENSINO SUPERIOR,ENSINO FUNDAMENTAL,N
321169,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SOLEDADE,RECIFE,PE,M,"1998",N,A0,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,N
348951,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,NOVA DESCOBERTA,RECIFE,PE,M,"1998",S,L2,,ANALFABETO,N
318907,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,TORROES,RECIFE,PE,M,"1999",S,L1,ENSINO MEDIO,APERFEICOAMENTO,N
349543,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,"2000",S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
348959,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,"2000",S,L2,,ENSINO MEDIO,N
348965,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,"2000",S,L2,,SUPERIOR INCOMPLETO,N
348964,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,M,"2000",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
328802,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,"2001",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
327686,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,"2001",N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
348340,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,"2001",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348391,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,GRACAS,RECIFE,PE,M,"2001",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348377,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2001",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
339332,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
349965,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,M,"2001",S,L1,ENSINO MEDIO,ENSINO SUPERIOR,N
340865,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,"2001",S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
348970,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ILHA JOANA BEZERRA,RECIFE,PE,M,"2001",S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
325758,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,M,"2001",S,L6,ENSINO MEDIO,APERFEICOAMENTO,N
348971,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,"2001",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
348365,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348334,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,"2002",N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
348355,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANTANA,RECIFE,PE,M,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348010,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,M,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348356,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,GRACAS,RECIFE,PE,M,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348349,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348370,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2002",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
348350,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2002",N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
348357,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,"2002",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
348318,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
346178,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,"2002",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
347837,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MONTEIRO,RECIFE,PE,M,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348430,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BARRO,RECIFE,PE,M,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348940,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MACAXEIRA,RECIFE,PE,M,"2002",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
349527,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,M,"2002",S,L6,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
350338,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2002",S,L5,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
350063,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2002",S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348942,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COQUEIRAL,RECIFE,PE,M,"2002",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
349228,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2002",S,L6,ENSINO MEDIO,ENSINO MEDIO,N
348353,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2003",N,A0,,ENSINO SUPERIOR,N
348289,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348320,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348431,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2003",N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
348368,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PARNAMIRIM,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348348,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2003",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
347333,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348245,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,M,"2003",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
348322,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IBURA,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
348329,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,"2003",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
348331,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
347011,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MONTEIRO,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348324,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MONTEIRO,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348351,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348418,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANTO AMARO,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348109,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2003",N,A0,,ENSINO MEDIO,N
348375,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2003",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
348414,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
